code	desc
756.4	chondrodystrophy
756.51	osteogenesis imperfecta
756.6	anomalies of diaphragm
756.71	prune belly syndrome
756.79	other congenital anomalies of abdominal wall
756.83	ehlers-danlos syndrome
756.89	other specified anomalies of muscle, tendon, fascia, and connective tissue
756.9	other and unspecified anomalies of musculoskeletal system
757.0	hereditary edema of legs
757.1	ichthyosis congenita
757.2	dermatoglyphic anomalies
757.32	vascular hamartomas
757.33	congenital pigmentary anomalies of skin
757.39	other specified anomalies of skin
757.5	specified anomalies of nails
758.0	down's syndrome
758.1	patau's syndrome
758.2	edwards' syndrome
758.3	autosomal deletion syndromes
758.39	other autosomal deletions
758.5	other conditions due to autosomal anomalies
758.6	gonadal dysgenesis
758.7	klinefelter's syndrome
758.81	other conditions due to sex chromosome anomalies
758.89	other conditions due to chromosome anomalies
758.9	conditions due to anomaly of unspecified chromosome
759.0	anomalies of spleen
759.2	anomalies of other endocrine glands
759.3	situs inversus
759.5	tuberous sclerosis
759.6	other hamartoses, not elsewhere classified
759.7	multiple congenital anomalies, so described
759.81	prader-willi syndrome
759.82	marfan syndrome
759.83	fragile x syndrome
759.89	other specified congenital anomalies
759.9	congenital anomaly, unspecified
760.0	maternal hypertensive disorders affecting fetus or newborn
760.1	maternal renal and urinary tract diseases affecting fetus or newborn
760.2	maternal infections affecting fetus or newborn
760.70	unspecified noxious substance affecting fetus or newborn via placenta or breast milk
760.72	narcotics affecting fetus or newborn via placenta or breast milk
760.75	cocaine affecting fetus or newborn via placenta or breast milk
760.76	diethylstilbestrol [des] affecting fetus or newborn via placenta or breast milk
760.77	anticonvulsants affecting fetus or newborn via placenta or breast milk
760.79	other noxious influences affecting fetus or newborn via placenta or breast milk
760.8	other specified maternal conditions affecting fetus or newborn
761.0	incompetent cervix affecting fetus or newborn
761.1	premature rupture of membranes affecting fetus or newborn
761.2	oligohydramnios affecting fetus or newborn
761.3	polyhydramnios affecting fetus or newborn
761.5	multiple pregnancy affecting fetus or newborn
761.7	malpresentation before labor affecting fetus or newborn
761.8	other specified maternal complications of pregnancy affecting fetus or newborn
762.0	placenta previa affecting fetus or newborn
762.1	other forms of placental separation and hemorrhage affecting fetus or newborn
762.2	other and unspecified morphological and functional abnormalities of placenta affecting fetus or newborn
762.3	placental transfusion syndromes affecting fetus or newborn
762.4	prolapsed umbilical cord affecting fetus or newborn
762.5	other compression of umbilical cord affecting fetus or newborn
762.6	other and unspecified conditions of umbilical cord affecting fetus or newborn
762.7	chorioamnionitis affecting fetus or newborn
762.8	other specified abnormalities of chorion and amnion affecting fetus or newborn
763.0	breech delivery and extraction affecting fetus or newborn
763.1	other malpresentation, malposition, and disproportion during labor and delivery affecting fetus or newborn
763.3	delivery by vacuum extractor affecting fetus or newborn
763.4	cesarean delivery affecting fetus or newborn
763.5	maternal anesthesia and analgesia affecting fetus or newborn
763.6	precipitate delivery affecting fetus or newborn
763.81	abnormality in fetal heart rate or rhythm before the onset of labor
763.82	abnormality in fetal heart rate or rhythm during labor
763.83	abnormality in fetal heart rate or rhythm, unspecified as to time of onset
763.84	meconium passage during delivery
763.89	other specified complications of labor and delivery affecting fetus or newborn
764.01	"""light-for-dates"" without mention of fetal malnutrition, less than 500 grams"
764.02	"""light-for-dates"" without mention of fetal malnutrition, 500-749 grams"
764.03	"""light-for-dates"" without mention of fetal malnutrition, 750-999 grams"
764.04	"""light-for-dates"" without mention of fetal malnutrition, 1,000- 1,249 grams"
764.05	"""light-for-dates""without mention of fetal malnutrition, 1,250- 1,499 grams"
764.06	"""light-for-dates"" without mention of fetal malnutrition, 1,500- 1,749 grams"
764.07	"""light-for-dates"" without mention of fetal malnutrition, 1,750- 1,999 grams"
764.08	"""light-for-dates"" without mention of fetal malnutrition, 2,000- 2,499 grams"
764.09	"""light-for-dates"" without mention of fetal malnutrition, 2,500 grams and over"
764.16	"""light-for-dates"" with signs of fetal malnutrition, 1,500-1,749 grams"
764.91	fetal growth retardation, unspecified, less than 500 grams
764.92	fetal growth retardation, unspecified, 500-749 grams
764.93	fetal growth retardation, unspecified, 750-999 grams
764.94	fetal growth retardation, unspecified, 1,000-1,249 grams
764.95	fetal growth retardation, unspecified, 1,250-1,499 grams
764.96	fetal growth retardation, unspecified, 1,500-1,749 grams
764.97	fetal growth retardation, unspecified, 1,750-1,999 grams
764.98	fetal growth retardation, unspecified, 2,000-2,499 grams
764.99	fetal growth retardation, unspecified, 2,500 grams and over
765.01	extreme immaturity, less than 500 grams
765.02	extreme immaturity, 500-749 grams
765.03	extreme immaturity, 750-999 grams
765.04	extreme immaturity, 1,000-1,249 grams
765.05	extreme immaturity, 1,250-1,499 grams
765.06	extreme immaturity, 1,500-1,749 grams
765.08	extreme immaturity, 2,000-2,499 grams
765.10	other preterm infants, unspecified [weight]
765.11	other preterm infants, less than 500 grams
765.12	other preterm infants, 500-749 grams
765.13	other preterm infants, 750-999 grams
765.14	other preterm infants, 1,000-1,249 grams
765.15	other preterm infants, 1,250-1,499 grams
765.16	other preterm infants, 1,500-1,749 grams
765.17	other preterm infants, 1,750-1,999 grams
765.18	other preterm infants, 2,000-2,499 grams
765.19	other preterm infants, 2,500 grams and over
765.21	less than 24 completed weeks of gestation
765.22	24 completed weeks of gestation
765.23	25-26 completed weeks of gestation
765.24	27-28 completed weeks of gestation
765.25	29-30 completed weeks of gestation
765.26	31-32 completed weeks of gestation
765.27	33-34 completed weeks of gestation
765.28	35-36 completed weeks of gestation
765.29	37 or more completed weeks of gestation
766.0	exceptionally large baby
766.1	"other ""heavy-for-dates"" infants"
766.2	late infant, not &quot;heavy-for-dates&quot;
766.21	post-term infant
767.0	subdural and cerebral hemorrhage
767.1	injuries to scalp due to birth trauma
767.11	epicranial subaponeurotic hemorrhage (massive)
767.19	other injuries to scalp
767.2	fracture of clavicle due to birth trauma
767.3	other injuries to skeleton due to birth trauma
767.6	injury to brachial plexus due to birth trauma
767.8	other specified birth trauma
768.3	fetal distress first noted during labor and delivery, in liveborn infant
768.5	severe birth asphyxia
768.6	mild or moderate birth asphyxia
768.7	hypoxic-ischemic enceph
768.9	unspecified severity of birth asphyxia in liveborn infant
769	respiratory distress syndrome in newborn
770.0	congenital pneumonia
770.1	fetal and newborn aspiration
770.12	meconium aspiration with respiratory symptoms
770.16	aspiration of blood with respiratory symptoms
770.18	other fetal and newborn aspiration with respiratory symptoms
770.2	interstitial emphysema and related conditions
770.3	pulmonary hemorrhage
770.4	primary atelectasis
770.5	other and unspecified atelectasis
770.6	transitory tachypnea of newborn
770.7	chronic respiratory disease arising in the perinatal period
770.8	other newborn respiratory problems
770.81	primary apnea of newborn
770.82	other apnea of newborn
770.83	cyanotic attacks of newborn
770.84	respiratory failure of newborn
770.87	respiratory arrest of newborn
770.88	hypoxemia of newborn
770.89	other respiratory problems after birth
770.9	unspecified respiratory condition of fetus and newborn
771.1	congenital cytomegalovirus infection
771.2	other congenital infections specific to the perinatal period
771.4	omphalitis of the newborn
771.6	neonatal conjunctivitis and dacryocystitis
771.7	neonatal candida infection
771.8	other infection specific to the perinatal period
771.81	septicemia [sepsis] of newborn
771.82	urinary tract infection of newborn
771.83	bacteremia of newborn
771.89	other infections specific to the perinatal period
772.0	fetal blood loss
772.1	intraventricular hemorrhage of fetus or newborn
772.10	intraventricular hemorrhage unspecified grade
772.11	intraventricular hemorrhage, grade i
772.12	intraventricular hemorrhage, grade ii
772.13	intraventricular hemorrhage, grade iii
772.14	intraventricular hemorrhage, grade iv
772.2	subarachnoid hemorrhage of fetus or newborn
772.4	gastrointestinal hemorrhage of fetus or newborn
772.6	cutaneous hemorrhage of fetus or newborn
772.8	other specified hemorrhage of fetus or newborn
773.0	hemolytic disease of fetus or newborn due to rh isoimmunization
773.1	hemolytic disease of fetus or newborn due to abo isoimmunization
773.2	hemolytic disease of fetus or newborn due to other and unspecified isoimmunization
774.1	perinatal jaundice from other excessive hemolysis
774.2	neonatal jaundice associated with preterm delivery
774.30	neonatal jaundice due to delayed conjugation, cause unspecified
774.31	neonatal jaundice due to delayed conjugation in diseases classified elsewhere
774.39	other neonatal jaundice due to delayed conjugation from other causes
774.4	perinatal jaundice due to hepatocellular damage
774.6	unspecified fetal and neonatal jaundice
775.0	"syndrome of ""infant of a diabetic mother"""
775.3	neonatal thyrotoxicosis
775.4	hypocalcemia and hypomagnesemia of newborn
775.5	other transitory neonatal electrolyte disturbances
775.6	neonatal hypoglycemia
775.7	late metabolic acidosis of newborn
775.8	other neonatal endocrine and metabolic disturbances
775.81	other acidosis of newborn
775.89	other neonatal endocrine and metabolic disturbances
775.9	unspecified endocrine and metabolic disturbances specific to the fetus and newborn
776.0	hemorrhagic disease of newborn
776.1	transient neonatal thrombocytopenia
776.2	disseminated intravascular coagulation in newborn
776.3	other transient neonatal disorders of coagulation
776.4	polycythemia neonatorum
776.5	congenital anemia
776.6	anemia of prematurity
776.7	transient neonatal neutropenia
776.8	other specified transient hematological disorders of fetus or newborn
777.1	meconium obstruction in fetus or newborn
777.3	hematemesis and melena of newborn due to swallowed maternal blood
777.4	transitory ileus of newborn
777.5	necrot enterocolitis nb
777.6	perinatal intestinal perforation
777.8	other specified perinatal disorders of digestive system
777.9	unspecified perinatal disorder of digestive system
778.0	hydrops fetalis not due to isoimmunization
778.3	other hypothermia of newborn
778.4	other disturbances of temperature regulation of newborn
778.5	other and unspecified edema of newborn
778.6	congenital hydrocele
778.8	other specified conditions involving the integument of fetus and newborn
778.9	unspecified condition involving the integument and temperature regulation of fetus and newborn
779.0	convulsions in newborn
779.1	other and unspecified cerebral irritability in newborn
779.2	cerebral depression, coma, and other abnormal cerebral signs in fetus or newborn
779.3	nb feeding problems
779.5	drug withdrawal syndrome in newborn
779.6	termination of pregnancy (fetus)
779.7	periventricular leukomalacia
779.8	other specified conditions originating in the perinatal period
779.81	neonatal bradycardia
779.82	neonatal tachycardia
779.85	cardiac arrest of newborn
779.89	other specified conditions originating in the perinatal period
779.9	unspecified condition originating in the perinatal period
780.01	coma
780.02	transient alteration of awareness
780.03	persistent vegetative state
780.09	other alteration of consciousness
780.1	hallucinations
780.2	syncope and collapse
780.31	febrile convulsions (simple), unspecified
780.33	post traumatic seizures
780.39	other convulsions
780.4	dizziness and giddiness
780.50	sleep disturbance, unspecified
780.51	insomnia with sleep apnea, unspecified
780.52	insomnia, unspecified
780.53	hypersomnia with sleep apnea, unspecified
780.54	hypersomnia, unspecified
780.55	disruption of 24 hour sleep wake cycle, unspecified
780.57	unspecified sleep apnea
780.59	other sleep disturbances
780.6	fever
780.60	fever, unspecified
780.61	fever presenting with conditions classified elsewhere
780.62	postprocedural fever
780.64	chills (without fever)
780.65	hypothermia not associated with low environmental temperature
780.66	febrile nonhemolytic transfusion reaction
780.71	chronic fatigue syndrome
780.72	functional quadriplegia
780.79	other malaise and fatigue
780.8	generalized hyperhidrosis
780.9	other general symptoms
780.93	memory loss
780.94	early satiety
780.96	generalized pain
780.97	altered mental status
780.99	other general symptoms
781.0	abnormal involuntary movements
781.1	disturbances of sensation of smell and taste
781.2	abnormality of gait
781.3	lack of coordination
781.6	meningismus
781.7	tetany
781.8	neurologic neglect syndrome
781.94	facial weakness
781.99	other symptoms involving nervous and musculoskeletal systems
782.0	disturbance of skin sensation
782.1	rash and other nonspecific skin eruption
782.2	localized superficial swelling, mass, or lump
782.3	edema
782.4	jaundice, unspecified, not of newborn
782.5	cyanosis
782.61	pallor
782.62	flushing
782.7	spontaneous ecchymoses
782.8	changes in skin texture
783.0	anorexia
783.1	abnormal weight gain
783.21	loss of weight
783.3	feeding difficulties and mismanagement
783.40	lack of normal physiological development, unspecified
783.41	failure to thrive
783.43	short stature
783.5	polydipsia
783.6	polyphagia
783.7	adult failure to thrive
784.0	headache
784.1	throat pain
784.2	swelling, mass, or lump in head and neck
784.3	aphasia
784.41	aphonia
784.42	dysphonia
784.43	hypernasality
784.49	other voice and resonance disorders
784.5	speech disturbance nec
784.51	dysarthria
784.59	other speech disturbance
784.61	alexia and dyslexia
784.69	other symbolic dysfunction
784.7	epistaxis
784.91	postnasal drip
784.92	jaw pain
784.99	other symptoms involving head and neck
785.0	tachycardia, unspecified
785.1	palpitations
785.2	undiagnosed cardiac murmurs
785.4	gangrene
785.50	shock, unspecified
785.51	cardiogenic shock
785.52	septic shock
785.59	other shock without mention of trauma
785.6	enlargement of lymph nodes
785.9	other symptoms involving cardiovascular system
786.00	respiratory abnormality, unspecified
786.01	hyperventilation
786.02	orthopnea
786.03	apnea
786.04	cheyne-stokes respiration
786.05	shortness of breath
786.06	tachypnea
786.07	wheezing
786.09	other respiratory abnormalities
786.1	stridor
786.2	cough
786.3	hemoptysis
786.30	hemoptysis, unspecified
786.39	other hemoptysis
786.4	abnormal sputum
786.50	chest pain, unspecified
786.51	precordial pain
786.52	painful respiration
786.59	other chest pain
786.6	swelling, mass, or lump in chest
786.8	hiccough
786.9	other symptoms involving respiratory system and chest
787.01	nausea with vomiting
787.02	nausea alone
787.03	vomiting alone
787.04	bilious emesis
787.1	heartburn
787.2	dysphagia
787.20	dysphagia, unspecified
787.21	dysphagia, oral phase
787.22	dysphagia, oropharyngeal phase
787.23	dysphagia, pharyngeal phase
787.24	dysphagia, pharyngoesophageal phase
787.29	other dysphagia
787.3	flatulence, eructation, and gas pain
787.4	visible peristalsis
787.6	incontinence of feces
787.60	full incontinence of feces
787.91	diarrhea
787.99	other symptoms involving digestive system
788.1	dysuria
788.20	retention of urine, unspecified
788.21	incomplete bladder emptying
788.29	other specified retention of urine
788.30	urinary incontinence, unspecified
788.31	urge incontinence
788.32	stress incontinence, male
788.33	mixed incontinence (male) (female)
788.34	incontinence without sensory awareness
788.37	continuous leakage
788.38	overflow incontinence
788.39	other urinary incontinence
788.41	urinary frequency
788.42	polyuria
788.43	nocturia
788.5	oliguria and anuria
788.62	slowing of urinary stream
788.63	urgency of urination
788.64	urinary hesitancy
788.65	straining on urination
788.69	other abnormality of urination
788.7	urethral discharge
788.8	extravasation of urine
788.91	functional urinary incontinence
788.99	other symptoms involving urinary system
789.00	abdominal pain, unspecified site
789.01	abdominal pain, right upper quadrant
789.02	abdominal pain, left upper quadrant
789.03	abdominal pain, right lower quadrant
789.04	abdominal pain, left lower quadrant
789.05	abdominal pain, periumbilic
789.06	abdominal pain, epigastric
789.07	abdominal pain, generalized
789.09	abdominal pain, other specified site
789.1	hepatomegaly
789.2	splenomegaly
789.30	abdominal or pelvic swelling, mass, or lump, unspecified site
789.31	abdominal or pelvic swelling, mass, or lump, right upper quadrant
789.32	abdominal or pelvic swelling, mass, or lump, left upper quadrant
789.33	abdominal or pelvic swelling, mass, or lump, right lower quadrant
789.34	abdominal or pelvic swelling, mass, or lump, left lower quadrant
789.37	abdominal or pelvic swelling, mass, or lump, generalized
789.39	abdominal or pelvic swelling, mass, or lump, other specified site
789.40	abdominal rigidity, unspecified site
789.47	abdominal rigidity, generalized
789.5	ascites
789.51	malignant ascites
789.59	other ascites
789.60	abdominal tenderness, unspecified site
789.61	abdominal tenderness, right upper quadrant
790.01	precipitous drop in hematocrit
790.09	other abnormality of red blood cells
790.1	elevated sedimentation rate
790.2	abnormal glucose
790.21	impaired fasting glucose
790.22	impaired glucose tolerance test (oral)
790.29	other abnormal glucose
790.4	nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [ldh]
790.5	other nonspecific abnormal serum enzyme levels
790.6	other abnormal blood chemistry
790.7	bacteremia
790.8	viremia, unspecified
790.92	abnormal coagulation profile
790.93	elevated prostate specific antigen [psa]
790.94	euthyroid sick syndrome
790.95	elevated c-reactive protein (crp)
790.99	other nonspecific findings on examination of blood
791.0	proteinuria
791.2	hemoglobinuria
791.3	myoglobinuria
791.5	glycosuria
791.6	acetonuria
791.9	other nonspecific findings on examination of urine
792.0	nonspecific abnormal findings in cerebrospinal fluid
792.1	nonspecific abnormal findings in stool contents
792.9	other nonspecific abnormal findings in body substances
793.0	nonspecific (abnormal) findings on radiological and other examination of skull and head
793.1	nonspecific (abnormal) findings on radiological and other examination of lung field
793.11	solitary pulmonary nodule
793.19	other nonspecific abnormal finding of lung field
793.2	nonspecific (abnormal) findings on radiological and other examination of other intrathoracic organs
793.3	nonspecific (abnormal) findings on radiological and other examination of biliary tract
793.4	nonspecific (abnormal) findings on radiological and other examination of gastrointestinal tract
793.5	nonspecific (abnormal) findings on radiological and other examination of genitourinary organs
793.6	nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum
793.7	nonspecific (abnormal) findings on radiological and other examination of musculoskeletal system
793.80	abnormal mammogram, unspecified
793.81	mammographic microcalcification
793.89	other (abnormal) findings on radiological examination of breast
793.99	other nonspecific (abnormal) findings on radiological and other examinations of body structure
794.00	abnormal function study of brain and central nervous system, unspecified
794.01	nonspecific abnormal echoencephalogram
794.02	nonspecific abnormal electroencephalogram [eeg]
794.09	other nonspecific abnormal results of function study of brain and central nervous system
794.15	nonspecific abnormal auditory function studies
794.2	nonspecific abnormal results of pulmonary function study
794.31	nonspecific abnormal electrocardiogram [ecg] [ekg]
794.39	other nonspecific abnormal results of function study of cardiovascular system
794.4	nonspecific abnormal results of function study of kidney
794.5	nonspecific abnormal results of function study of thyroid
794.6	nonspecific abnormal results of other endocrine function study
794.7	nonspecific abnormal results of function study of basal metabolism
794.8	nonspecific abnormal results of function study of liver
794.9	nonspecific abnormal results of other specified function study
795.00	abnormal glandular papanicolaou smear of cervix
795.09	other abnormal papanicolaou smear of cervix and cervical hpv
795.10	abnormal glandular papanicolaou smear of vagina
795.39	other nonspecific positive culture findings
795.5	nonspecific reaction to tuberculin skin test without active tuberculosis
795.51	nonspecific reaction to tuberculin skin test without active tuberculosis
795.52	nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis
795.79	other and unspecified nonspecific immunological findings
795.89	other abnormal tumor markers
796.0	nonspecific abnormal toxicological findings
796.1	abnormal reflex
796.2	elevated blood pressure reading without diagnosis of hypertension
796.3	nonspecific low blood pressure reading
796.4	other abnormal clinical findings
796.71	papanicolaou smear of anus with atypical squamous cells of undetermined significance (asc-us)
796.9	other nonspecific abnormal findings
798.1	instantaneous death
799.0	asphyxia and hypoxemia
799.01	asphyxia
799.02	hypoxemia
799.1	respiratory arrest
799.2	nervousness
799.23	impulsiveness
799.29	other signs and symptoms involving emotional state
799.3	debility, unspecified
799.4	cachexia
799.53	visuospatial deficit
799.55	frontal lobe and executive function deficit
799.59	other signs and symptoms involving cognition
799.89	other ill-defined conditions
800.00	closed fracture of vault of skull without mention of intracranial injury, unspecified state of consciousness
800.01	closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness
800.02	closed fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness
800.06	closed fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration
800.09	closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified
800.10	closed fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness
800.11	closed fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness
800.12	closed fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness
800.13	closed fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness
800.15	closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
800.16	closed fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration
800.20	closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness
800.21	closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness
800.22	closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness
800.23	closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness
800.24	closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
800.25	closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
800.26	closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
800.30	closed fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness
800.31	closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness
800.32	closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness
800.34	closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
800.36	closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration
800.60	open fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness
800.61	open fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness
800.70	open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness
800.71	open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness
800.75	open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
800.76	open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
800.80	open fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness
800.82	open fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness
800.85	open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.00	closed fracture of base of skull without mention of intra cranial injury, unspecified state of consciousness
801.01	closed fracture of base of skull without mention of intra cranial injury, with no loss of consciousness
801.02	closed fracture of base of skull without mention of intra cranial injury, with brief [less than one hour] loss of consciousness
801.05	closed fracture of base of skull without mention of intra cranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.06	closed fracture of base of skull without mention of intra cranial injury, with loss of consciousness of unspecified duration
801.09	closed fracture of base of skull without mention of intra cranial injury, with concussion, unspecified
801.10	closed fracture of base of skull with cerebral laceration and contusion, unspecified state of consciousness
801.11	closed fracture of base of skull with cerebral laceration and contusion, with no loss of consciousness
801.12	closed fracture of base of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness
801.13	closed fracture of base of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness
801.14	closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
801.15	closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.16	closed fracture of base of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration
801.19	closed fracture of base of skull with cerebral laceration and contusion, with concussion, unspecified
801.20	closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness
801.21	closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness
801.22	closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness
801.23	closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness
801.24	closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
801.25	closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.26	closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
801.30	closed fracture of base of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness
801.31	closed fracture of base of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness
801.32	closed fracture of base of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness
801.35	closed fracture of base of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.36	closed fracture of base of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration
801.41	closed fracture of base of skull with intracranial injury of other and unspecified nature, with no loss of consciousness
801.42	closed fracture of base of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness
801.44	closed fracture of base of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours) loss of consciousness and return to pre-existing conscious level
801.45	closed fracture of base of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.46	closed fracture of base of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration
801.50	open fracture of base of skull without mention of intracranial injury, unspecified state of consciousness
801.51	open fracture of base of skull without mention of intracranial injury, with no loss of consciousness
801.52	open fracture of base of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness
801.60	open fracture of base of skull with cerebral laceration and contusion, unspecified state of consciousness
801.61	open fracture of base of skull with cerebral laceration and contusion, with no loss of consciousness
801.62	open fracture of base of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness
801.64	open fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
801.65	open fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.70	open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness
801.71	open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness
801.72	open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness
801.74	open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
801.75	open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
801.76	open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration
801.80	open fracture of base of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness
801.82	open fracture of base of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness
801.96	open fracture of base of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration
802.0	closed fracture of nasal bones
802.1	open fracture of nasal bones
802.20	closed fracture of mandible, unspecified site
802.21	closed fracture of mandible, condylar process
802.22	closed fracture of mandible, subcondylar
802.23	closed fracture of mandible, coronoid process
802.24	closed fracture of mandible, ramus, unspecified
802.25	closed fracture of mandible, angle of jaw
802.26	closed fracture of mandible, symphysis of body
802.27	closed fracture of mandible, alveolar border of body
802.28	closed fracture of mandible, body, other and unspecified
802.29	closed fracture of mandible, multiple sites
802.30	open fracture of mandible, unspecified site
802.32	open fracture of mandible, subcondylar
802.34	open fracture of mandible, ramus, unspecified
802.35	open fracture of mandible, angle of jaw
802.36	open fracture of mandible, symphysis of body
802.38	open fracture of mandible, body, other and unspecified
802.39	open fracture of mandible, multiple sites
802.4	closed fracture of malar and maxillary bones
802.5	open fracture of malar and maxillary bones
802.6	closed fracture of orbital floor (blow-out)
802.7	open fracture of orbital floor (blow-out)
802.8	closed fracture of other facial bones
802.9	open fracture of other facial bones
803.01	other closed skull fracture without mention of intracranial injury, with no loss of consciousness
803.06	other closed skull fracture without mention of intracranial injury, with loss of consciousness of unspecified duration
803.11	other closed skull fracture with cerebral laceration and contusion, with no loss of consciousness
803.12	other closed skull fracture with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness
803.15	other closed skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
